Date,gold,dxy,crude,us10y,sp500,gold_ret,dxy_ret,crude_ret,us10y_ret,sp500_ret,gold_vol_30d,gold_ma20,gold_ma50,gold_peak,gold_drawdown,gold_ret_lag1,dxy_ret_lag1,us10y_ret_lag1,gold_ret_lag5,dxy_ret_lag5,us10y_ret_lag5,gold_ret_lag10,dxy_ret_lag10,us10y_ret_lag10,gold_ret_lag21,dxy_ret_lag21,us10y_ret_lag21,target_next_gold_ret
2021-04-01,161.97999572753906,92.93000030517578,61.45000076293945,1.6790000200271606,4019.8701171875,0.012549018493591777,-0.0032230694624324537,0.03797821316429917,-0.03912909688905928,0.011755830427674127,0.16274748162241118,161.3510009765625,166.05600036621092,179.89999389648438,-0.09961088814297903,0.015053975494509144,-0.0007505462467722792,0.011520922430508715,-0.0036402714825327686,0.003775404749911878,0.0,-0.0058269675795917875,0.004911299893786582,0.05281558766762189,-0.011082728374520621,0.0017607139422178215,0.03813291611717683,-0.00037046965366193687
2021-04-05,161.9199981689453,92.5999984741211,58.650001525878906,1.7200000286102295,4077.909912109375,-0.00037046965366193687,-0.0035573996792200506,-0.04663624731148257,0.024125917435783167,0.0143349877622439,0.1620617755814031,161.49000091552733,165.7888003540039,179.89999389648438,-0.09994439320484283,0.012549018493591777,-0.0032230694624324537,-0.03912909688905928,0.002839374216722469,-0.0011850323387106534,0.02810203545727887,0.004174394816826358,0.0007618185720018744,0.0011553867510773763,-0.00988559566723337,0.007448827592523974,0.0529924799140812,0.007996616729269289
2021-04-06,163.22000122070312,92.33999633789062,59.33000183105469,1.656000018119812,4073.93994140625,0.007996616729269289,-0.002811747754088444,0.011527510016582785,-0.03791924055423248,-0.0009740049407969285,0.15736781192959473,161.7765007019043,165.57520050048828,179.89999389648438,-0.09271813919782024,-0.00037046965366193687,-0.0035573996792200506,0.024125917435783167,-0.011967328788777756,0.0018308744458312438,0.036087909478118047,-0.0014713433816878438,-0.0013062827504168105,-0.028104881404727902,0.0006286134207733884,0.003812499605701413,0.0025773646654792775,-0.0028223021365765604
2021-04-07,162.75999450683594,92.45999908447266,59.77000045776367,1.652999997138977,4079.949951171875,-0.0028223021365765604,0.0012987312383333544,0.007388759362158414,-0.0018132497969026438,0.0014741456981068137,0.15740487840517053,161.87250061035155,165.34940032958986,179.89999389648438,-0.09527515270240039,0.007996616729269289,-0.002811747754088444,-0.03791924055423248,-0.01723957501602924,0.003865990636925039,0.002901072743004549,-0.007327408483150656,0.0058650465498778625,-0.02769593246367087,-0.010422315048141234,0.003581252946033692,0.026668206707816607,0.010694635856861524
2021-04-08,164.50999450683594,92.05999755859376,59.59999847412109,1.631999969482422,4097.169921875,0.010694635856861524,-0.004335596788838388,-0.002848322025607309,-0.012785579265661935,0.004211750940591775,0.16118738531618979,162.0150001525879,165.16720031738282,179.89999389648438,-0.08554752591322456,-0.0028223021365765604,0.0012987312383333544,-0.0018132497969026438,0.015053975494509144,-0.0007505462467722792,0.011520922430508715,0.003454859203276189,0.0020555256485557784,-0.014760445613920785,0.02104806019448947,-0.0037987616148854562,-0.03182951890807008,-0.007566026934120144
2021-04-09,163.27000427246094,92.16000366210938,59.31999969482422,1.6660000085830688,4128.7998046875,-0.007566026934120144,0.0010857248146439473,-0.0047090363441453925,0.02061931105413411,0.007690288135687276,0.1532438749697651,162.10250015258788,164.98220031738282,179.89999389648438,-0.09244019004020887,0.010694635856861524,-0.004335596788838388,-0.012785579265661935,0.012549018493591777,-0.0032230694624324537,-0.03912909688905928,-0.0036402714825327686,0.003775404749911878,0.0,0.005085327698430273,-0.0018503207341171804,-0.016960630322854244,-0.006082067490100263
2021-04-12,162.27999877929688,92.13999938964844,59.70000076293945,1.6749999523162842,4127.990234375,-0.006082067490100263,-0.00021708380041506674,0.006385521052948414,0.005387587912586333,-0.0001960980747395339,0.1366190271267257,162.14199981689453,164.77420043945312,179.89999389648438,-0.09794327801548541,-0.007566026934120144,0.0010857248146439473,0.02061931105413411,-0.00037046965366193687,-0.0035573996792200506,0.024125917435783167,0.002839374216722469,-0.0011850323387106534,0.02810203545727887,-0.0008663865026826478,-0.004039116330590868,0.004594671450517154,0.007061488473290135
2021-04-13,163.42999267578125,91.8499984741211,60.18000030517578,1.6230000257492063,4141.58984375,0.007061488473290135,-0.0031523578351867953,0.008008043094837287,-0.03153683241149341,0.0032890718770625686,0.13796676257901055,162.2034996032715,164.59060028076172,179.89999389648438,-0.09155087148129681,-0.006082067490100263,-0.00021708380041506674,0.005387587912586333,0.007996616729269289,-0.002811747754088444,-0.03791924055423248,-0.011967328788777756,0.0018308744458312438,0.036087909478118047,-0.00018574519969141986,0.0028400034205757637,0.06833780475599051,-0.0043537794872208335
2021-04-14,162.72000122070312,91.69000244140624,63.150001525878906,1.6380000114440918,4124.66015625,-0.0043537794872208335,-0.0017434463598543957,0.0481727966863204,0.009199688019856793,-0.004096104320730151,0.13777368585696304,162.22199935913085,164.360400390625,179.89999389648438,-0.09549746113758473,0.007061488473290135,-0.0031523578351867953,-0.03153683241149341,-0.0028223021365765604,0.0012987312383333544,-0.0018132497969026438,-0.01723957501602924,0.003865990636925039,0.002901072743004549,0.004386867610048303,0.0016348052699080792,-0.017273715915121453,0.0160335365383925
2021-04-15,165.35000610351562,91.66999816894533,63.459999084472656,1.5299999713897705,4170.419921875,0.0160335365383925,-0.00021819668928545771,0.004896898768938579,-0.06820827571265517,0.011033101401119478,0.1410858463944469,162.31399993896486,164.22520050048828,179.89999389648438,-0.08087820059260764,-0.0043537794872208335,-0.0017434463598543957,0.009199688019856793,0.010694635856861524,-0.004335596788838388,-0.012785579265661935,0.015053975494509144,-0.0007505462467722792,0.011520922430508715,0.0009244132771239594,0.0004355026147284354,0.008674191921846831,0.0060295628147861114
2021-04-16,166.35000610351562,91.55999755859376,63.130001068115234,1.5729999542236328,4185.47021484375,0.0060295628147861114,-0.001200683579453269,-0.005213662429376805,0.027716878269978745,0.0036023233905179666,0.13795282368022876,162.50350036621094,164.11520050048827,179.89999389648438,-0.07531955671307866,0.0160335365383925,-0.00021819668928545771,-0.06820827571265517,-0.007566026934120144,0.0010857248146439473,0.02061931105413411,0.012549018493591777,-0.0032230694624324537,-0.03912909688905928,0.0071195808075622735,-0.005129069025150484,0.012262557344130428,-0.0027691247303623773
2021-04-19,165.88999938964844,91.06999969482422,63.380001068115234,1.60099995136261,4163.259765625,-0.0027691247303623773,-0.005366030191090253,0.0039522618165029255,0.01764380866036932,-0.005320689893757947,0.13848931624920316,162.63600006103516,164.07000061035157,179.89999389648438,-0.0778765702176587,0.0060295628147861114,-0.001200683579453269,0.027716878269978745,-0.006082067490100263,-0.00021708380041506674,0.005387587912586333,-0.00037046965366193687,-0.0035573996792200506,0.024125917435783167,-0.0058269675795917875,0.004911299893786582,0.05281558766762189,0.003550241996940974
2021-04-20,166.47999572753906,91.23999786376952,62.43999862670898,1.562000036239624,4134.93994140625,0.003550241996940974,0.001864935774151298,-0.014942297461873543,-0.024661329016918067,-0.006825561005077803,0.13398547691542695,162.80999984741212,164.00340057373046,179.89999389648438,-0.0745969906850984,-0.0027691247303623773,-0.005366030191090253,0.01764380866036932,0.007061488473290135,-0.0031523578351867953,-0.03153683241149341,0.007996616729269289,-0.002811747754088444,-0.03791924055423248,0.004174394816826358,0.0007618185720018744,0.0011553867510773763,0.009862362310853667
2021-04-21,168.1300048828125,91.16000366210938,61.34999847412109,1.5640000104904177,4173.419921875,0.009862362310853667,-0.0008771294530659213,-0.01761092736824245,0.0012795742122700265,0.009263020919853236,0.12357630228540714,163.12600021362306,163.9356005859375,179.89999389648438,-0.06542517739297093,0.003550241996940974,0.001864935774151298,-0.024661329016918067,-0.0043537794872208335,-0.0017434463598543957,0.009199688019856793,-0.0028223021365765604,0.0012987312383333544,-0.0018132497969026438,-0.0014713433816878438,-0.0013062827504168105,-0.028104881404727902,-0.00650425423162094
2021-04-22,167.0399932861328,91.33000183105467,61.43000030517578,1.5540000200271606,4134.97998046875,-0.00650425423162094,0.0018630962025526427,0.0013031738584801656,-0.006414383997601177,-0.009253337860554323,0.12519068976079065,163.3595001220703,163.83480041503907,179.89999389648438,-0.0714841636834701,0.009862362310853667,-0.0008771294530659213,0.0012795742122700265,0.0160335365383925,-0.00021819668928545771,-0.06820827571265517,0.010694635856861524,-0.004335596788838388,-0.012785579265661935,-0.007327408483150656,0.0058650465498778625,-0.02769593246367087,-0.0038387727937765547
2021-04-23,166.39999389648438,90.86000061035156,62.13999938964844,1.5670000314712524,4180.169921875,-0.0038387727937765547,-0.005159473703611059,0.011491573999002191,0.008330718624697636,0.01086940989553096,0.1258890454335901,163.5904998779297,163.7086001586914,179.89999389648438,-0.07504169237364167,-0.00650425423162094,0.0018630962025526427,-0.006414383997601177,0.0060295628147861114,-0.001200683579453269,0.027716878269978745,-0.007566026934120144,0.0010857248146439473,0.02061931105413411,0.003454859203276189,0.0020555256485557784,-0.014760445613920785,0.002640755671589698
2021-04-26,166.83999633789062,90.80999755859376,61.90999984741211,1.5700000524520874,4187.6201171875,0.002640755671589698,-0.0005504822317882366,-0.0037081790762324026,0.001912669311545156,0.001780684564582624,0.12592576114685677,163.82049942016602,163.6211999511719,179.89999389648438,-0.07259587549574098,-0.0038387727937765547,-0.005159473703611059,0.008330718624697636,-0.0027691247303623773,-0.005366030191090253,0.01764380866036932,-0.006082067490100263,-0.00021708380041506674,0.005387587912586333,-0.0036402714825327686,0.003775404749911878,0.0,-0.0025205449092440876
2021-04-27,166.4199981689453,90.91000366210938,62.93999862670898,1.621999979019165,4186.72021484375,-0.0025205449092440876,0.0011006615996026242,0.016500154750742322,0.0325842899888688,-0.0002149189814442344,0.12594392743443789,164.1259994506836,163.53579986572265,179.89999389648438,-0.07493049574696231,0.002640755671589698,-0.0005504822317882366,0.001912669311545156,0.003550241996940974,0.001864935774151298,-0.024661329016918067,0.007061488473290135,-0.0031523578351867953,-0.03153683241149341,0.002839374216722469,-0.0011850323387106534,0.02810203545727887,0.002940064461277065
2021-04-28,166.91000366210938,90.61000061035156,63.86000061035156,1.6200000047683716,4183.18017578125,0.002940064461277065,-0.0033054574465683894,0.014511327027076103,-0.001233790570325756,-0.0008458975873960478,0.12608882586311324,164.59299926757814,163.50919982910156,179.89999389648438,-0.07220672971145026,-0.0025205449092440876,0.0011006615996026242,0.0325842899888688,0.009862362310853667,-0.0008771294530659213,0.0012795742122700265,-0.0043537794872208335,-0.0017434463598543957,0.009199688019856793,-0.011967328788777756,0.0018308744458312438,0.036087909478118047,-0.004142547462168167
2021-04-29,166.22000122070312,90.61000061035156,65.01000213623047,1.6399999856948853,4211.47021484375,-0.004142547462168167,0.0,0.01784794023211919,0.012270080925744102,0.0067400415367024095,0.12550311839852796,164.90599899291993,163.50699981689453,179.89999389648438,-0.07604220755923319,0.002940064461277065,-0.0033054574465683894,-0.001233790570325756,-0.00650425423162094,0.0018630962025526427,-0.006414383997601177,0.0160335365383925,-0.00021819668928545771,-0.06820827571265517,-0.01723957501602924,0.003865990636925039,0.002901072743004549,-0.003374702192485256
2021-04-30,165.66000366210938,91.27999877929688,63.58000183105469,1.63100004196167,4181.169921875,-0.003374702192485256,0.007367103210650321,-0.02224215279452497,-0.005502883747027588,-0.0072207134171198275,0.12461884688441878,165.08999938964843,163.49379974365235,179.89999389648438,-0.07915503456086148,-0.004142547462168167,0.0,0.012270080925744102,-0.0038387727937765547,-0.005159473703611059,0.008330718624697636,0.0060295628147861114,-0.001200683579453269,0.027716878269978745,0.015053975494509144,-0.0007505462467722792,0.011520922430508715,0.01289485518814097
2021-05-03,167.80999755859375,90.9499969482422,64.48999786376953,1.6069999933242798,4192.66015625,0.01289485518814097,-0.0036218207707539645,0.014211155615416915,-0.014824266765223719,0.002744321649512167,0.12925118374930875,165.38449935913087,163.5097998046875,179.89999389648438,-0.0672039841471439,-0.003374702192485256,0.007367103210650321,-0.005502883747027588,0.002640755671589698,-0.0005504822317882366,0.001912669311545156,-0.0027691247303623773,-0.005366030191090253,0.01764380866036932,0.012549018493591777,-0.0032230694624324537,-0.03912909688905928,-0.007356686965198023
2021-05-04,166.5800018310547,91.29000091552734,65.69000244140625,1.5920000076293943,4164.66015625,-0.007356686965198023,0.0037313911958751535,0.01843660417265264,-0.009377990386700384,-0.0067007374898472305,0.13130671255854026,165.55249938964843,163.45119995117187,179.89999389648438,-0.07404109236987577,0.01289485518814097,-0.0036218207707539645,-0.014824266765223719,-0.0025205449092440876,0.0011006615996026242,0.0325842899888688,0.003550241996940974,0.001864935774151298,-0.024661329016918067,-0.00037046965366193687,-0.0035573996792200506,0.024125917435783167,0.00413361336698124
2021-05-05,167.27000427246094,91.30999755859376,65.62999725341797,1.5839999914169312,4167.58984375,0.00413361336698124,0.00021902128492277538,-0.0009138774338097392,-0.005037804240894394,0.0007032164471135163,0.12938733131602156,165.7779998779297,163.41420013427734,179.89999389648438,-0.07020561452209284,-0.007356686965198023,0.0037313911958751535,-0.009377990386700384,0.002940064461277065,-0.0033054574465683894,-0.001233790570325756,0.009862362310853667,-0.0008771294530659213,0.0012795742122700265,0.007996616729269289,-0.002811747754088444,-0.03791924055423248,0.016542002735280385
2021-05-06,170.05999755859375,90.9499969482422,64.70999908447266,1.5609999895095823,4201.6201171875,0.016542002735280385,-0.003950412480798082,-0.014117131715124444,-0.014626653160653865,0.008132299498632055,0.1367989972058596,166.05550003051758,163.43540008544923,179.89999389648438,-0.05469703541820359,0.00413361336698124,0.00021902128492277538,-0.005037804240894394,-0.004142547462168167,0.0,0.012270080925744102,-0.00650425423162094,0.0018630962025526427,-0.006414383997601177,-0.0028223021365765604,0.0012987312383333544,-0.0018132497969026438,0.00895658735382193
2021-05-07,171.58999633789062,90.2300033569336,64.9000015258789,1.5770000219345093,4232.60009765625,0.00895658735382193,-0.0079478681993009,0.0029319123002593084,0.010197687076935318,0.007346291419186351,0.13752184502126455,166.47149963378905,163.55079986572267,179.89999389648438,-0.04619231706797822,0.016542002735280385,-0.003950412480798082,-0.014626653160653865,-0.003374702192485256,0.007367103210650321,-0.005502883747027588,-0.0038387727937765547,-0.005159473703611059,0.008330718624697636,0.010694635856861524,-0.004335596788838388,-0.012785579265661935,0.0030259218728549953
2021-05-10,172.11000061035156,90.20999908447266,64.91999816894531,1.6019999980926514,4188.43017578125,0.0030259218728549953,-0.0002217276908914321,0.0003080672203291072,0.0157285255656513,-0.010490480503138024,0.13753324525686608,166.9629997253418,163.75679992675782,179.89999389648438,-0.04330179850153426,0.00895658735382193,-0.0079478681993009,0.010197687076935318,0.01289485518814097,-0.0036218207707539645,-0.014824266765223719,0.002640755671589698,-0.0005504822317882366,0.001912669311545156,-0.007566026934120144,0.0010857248146439473,0.02061931105413411,0.0001742848474817966
2021-05-11,172.13999938964844,90.13999938964844,65.27999877929688,1.6239999532699585,4152.10009765625,0.0001742848474817966,-0.0007762650283509166,0.0055299775147506355,0.013639365509266886,-0.008711750141781542,0.13119854268489292,167.39850006103515,163.96899993896486,179.89999389648438,-0.04313504597060236,0.0030259218728549953,-0.0002217276908914321,0.0157285255656513,-0.007356686965198023,0.0037313911958751535,-0.009377990386700384,-0.0025205449092440876,0.0011006615996026242,0.0325842899888688,-0.006082067490100263,-0.00021708380041506674,0.005387587912586333,-0.009983483413452903
2021-05-12,170.42999267578125,90.70999908447266,66.08000183105469,1.6950000524520874,4063.0400390625,-0.009983483413452903,0.006303584042597337,0.012180464966032653,0.04279055881276777,-0.021682782358302413,0.12321537092783705,167.78399963378905,164.12939971923828,179.89999389648438,-0.052640364324593736,0.0001742848474817966,-0.0007762650283509166,0.013639365509266886,0.00413361336698124,0.00021902128492277538,-0.005037804240894394,0.002940064461277065,-0.0033054574465683894,-0.001233790570325756,0.007061488473290135,-0.0031523578351867953,-0.03153683241149341,0.004098917859921596
2021-05-13,171.1300048828125,90.75,63.81999969482422,1.6679999828338623,4112.5,0.004098917859921596,0.0004408786110115878,-0.03479954085411063,-0.016057478132491858,0.012099644578094055,0.11756656062520598,168.0729995727539,164.33959991455077,179.89999389648438,-0.048749245754383885,-0.009983483413452903,0.006303584042597337,0.04279055881276777,0.016542002735280385,-0.003950412480798082,-0.014626653160653865,-0.004142547462168167,0.0,0.012270080925744102,-0.0043537794872208335,-0.0017434463598543957,0.009199688019856793,0.009074563611959028
2021-05-14,172.69000244140625,90.31999969482422,65.37000274658203,1.6349999904632568,4173.85009765625,0.009074563611959028,-0.004749556682382034,0.023996863572300863,-0.01998249512875927,0.014807778563623631,0.11533172543422383,168.38999938964844,164.61260009765624,179.89999389648438,-0.0400777748732265,0.004098917859921596,0.0004408786110115878,-0.016057478132491858,0.00895658735382193,-0.0079478681993009,0.010197687076935318,-0.003374702192485256,0.007367103210650321,-0.005502883747027588,0.0160335365383925,-0.00021819668928545771,-0.06820827571265517,0.011572105937362132
2021-05-17,174.6999969482422,90.22000122070312,66.2699966430664,1.6399999856948853,4163.2900390625,0.011572105937362132,-0.0011077709520344369,0.0136737758041529,0.0030534345971298476,-0.002533258183961915,0.11823539868103725,168.83049926757812,164.92380004882813,179.89999389648438,-0.028904931209915996,0.009074563611959028,-0.004749556682382034,-0.01998249512875927,0.0030259218728549953,-0.0002217276908914321,0.0157285255656513,0.01289485518814097,-0.0036218207707539645,-0.014824266765223719,0.0060295628147861114,-0.001200683579453269,0.027716878269978745,0.0019442812059788442
2021-05-18,175.0399932861328,89.75,65.48999786376953,1.6419999599456787,4127.830078125,0.0019442812059788442,-0.0052231181421554815,-0.01183982883395468,0.0012187535231417094,-0.0085537723840327,0.11710054386585193,169.2584991455078,165.2747998046875,179.89999389648438,-0.027015012647237935,0.011572105937362132,-0.0011077709520344369,0.0030534345971298476,0.0001742848474817966,-0.0007762650283509166,0.013639365509266886,-0.007356686965198023,0.0037313911958751535,-0.009377990386700384,-0.0027691247303623773,-0.005366030191090253,0.01764380866036932,0.0006853819629941132
2021-05-19,175.16000366210938,90.19000244140624,63.36000061035156,1.6829999685287476,4115.68017578125,0.0006853819629941132,0.004890555878817237,-0.03306466947153175,0.02466290987255442,-0.002947751811378411,0.11619710864102369,169.60999908447266,165.5611999511719,179.89999389648438,-0.026347917705335844,0.0019442812059788442,-0.0052231181421554815,0.0012187535231417094,-0.009983483413452903,0.006303584042597337,0.04279055881276777,0.00413361336698124,0.00021902128492277538,-0.005037804240894394,0.003550241996940974,0.001864935774151298,-0.024661329016918067,0.004556871795741219
2021-05-20,175.9600067138672,89.80999755859375,62.04999923706055,1.633999943733215,4159.1201171875,0.004556871795741219,-0.004222282748472255,-0.020892257784187393,-0.029546934506358667,0.01049942933450842,0.11374746037906942,170.05599975585938,165.84720001220703,179.89999389648438,-0.02190098563807774,0.0006853819629941132,0.004890555878817237,0.02466290987255442,0.004098917859921596,0.0004408786110115878,-0.016057478132491858,0.016542002735280385,-0.003950412480798082,-0.014626653160653865,0.009862362310853667,-0.0008771294530659213,0.0012795742122700265,0.00045446916842239933
2021-05-21,176.0399932861328,90.0199966430664,63.58000183105469,1.631999969482422,4155.85986328125,0.00045446916842239933,0.002335530075077542,0.024358484926823683,-0.001224724160394873,-0.0007841880752528091,0.11005261121821672,170.5379997253418,166.13759979248047,179.89999389648438,-0.021456368767708955,0.004556871795741219,-0.004222282748472255,-0.029546934506358667,0.009074563611959028,-0.004749556682382034,-0.01998249512875927,0.00895658735382193,-0.0079478681993009,0.010197687076935318,-0.00650425423162094,0.0018630962025526427,-0.006414383997601177,0.001759487487714246
2021-05-24,176.35000610351562,89.83000183105469,66.05000305175781,1.6080000400543213,4197.0498046875,0.001759487487714246,-0.0021128149491412614,0.03811309289020441,-0.01481504217624069,0.009862497481216075,0.10703799464053948,171.01350021362305,166.4347998046875,179.89999389648438,-0.019733117917788423,0.00045446916842239933,0.002335530075077542,-0.001224724160394873,0.011572105937362132,-0.0011077709520344369,0.0030534345971298476,0.0030259218728549953,-0.0002217276908914321,0.0157285255656513,-0.0038387727937765547,-0.005159473703611059,0.008330718624697636,0.009031903514378268
2021-05-25,177.9499969482422,89.63999938964844,66.06999969482422,1.5640000104904177,4188.1298828125,0.009031903514378268,-0.0021173735008629168,0.00030270425073261365,-0.027744546835630608,-0.002127545400828599,0.10787331041938047,171.5900001525879,166.7497998046875,179.89999389648438,-0.010839338601446702,0.001759487487714246,-0.0021128149491412614,-0.01481504217624069,0.0019442812059788442,-0.0052231181421554815,0.0012187535231417094,0.0001742848474817966,-0.0007762650283509166,0.013639365509266886,0.002640755671589698,-0.0005504822317882366,0.001912669311545156,-0.0017435678186662285
2021-05-26,177.63999938964844,90.04000091552734,66.20999908447266,1.5740000009536743,4195.990234375,-0.0017435678186662285,0.004452384082731797,0.0021167136863074172,0.006373501770556268,0.0018750575506104544,0.10661927547953395,172.12649993896486,167.05559967041015,179.89999389648438,-0.01256250463319275,0.009031903514378268,-0.0021173735008629168,-0.027744546835630608,0.0006853819629941132,0.004890555878817237,0.02466290987255442,-0.009983483413452903,0.006303584042597337,0.04279055881276777,-0.0025205449092440876,0.0011006615996026242,0.0325842899888688,0.0003940189892895408
2021-05-27,177.7100067138672,89.97000122070312,66.8499984741211,1.6100000143051147,4200.8798828125,0.0003940189892895408,-0.0007777312096204108,0.009619785613413053,0.02261403728043231,0.001164636089862995,0.09929306219790067,172.70100021362305,167.33959991455077,179.89999389648438,-0.012173358848902027,-0.0017435678186662285,0.004452384082731797,0.006373501770556268,0.004556871795741219,-0.004222282748472255,-0.029546934506358667,0.004098917859921596,0.0004408786110115878,-0.016057478132491858,0.002940064461277065,-0.0033054574465683894,-0.001233790570325756,0.0037630876338542248
